Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,Country Name
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.53358039880568,3.51923619987515,3.49818151396322,3.47180825916257,3.44078262737402,3.40611917661285,3.36830692272556,3.32699532329008,3.28326923250202,3.23788851129106,3.18982815964977,3.13934245038581,3.08605728259,3.03105261661827,2.97705400229879,2.92395313505356,2.87534575162425,2.83245325831066,2.79382999781555,2.760462286646,2.73136460185335,2.70650673600662,2.68541092665144,2.66664793691821,2.65043405307123,2.63674197038148,2.62521583566575,2.61491683557138,2.60432528426709,2.59339624801341,2.58225949932091,2.57263051925432,2.56628395832166,2.56666300861171,2.5736942547112,2.584650834087,2.59854578600993,2.61284306139863,2.62575601121109,2.63418351367895,2.63329114647508,2.62182309329567,2.60195023607179,2.57593161546246,2.56738834158404,2.52340758804416,2.42953618778208,2.34151859002787,2.26098705658669,2.1909210733197,2.15425516633064,2.15587604302286,2.17380255469685,2.20616550513504,2.26222954404785,2.32113291029626,2.32801869161368,2.30333314260296,2.29264507048391,2.29107574261259,2.39663290714769,0.0,0.0,0.0,Social SAU
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4406398815223,18.1794865218395,18.0886108273749,18.6770377656408,19.3374035310286,20.0479674468114,20.7895169240881,21.5418557216001,22.2969658748511,22.9931475045378,21.8227662776038,21.517692504408,21.5587287209953,22.2717207929144,23.0003666649206,23.8944337054716,24.9691025794363,24.5040328474428,24.2543118924454,23.9355259480108,25.2943575441043,26.5646298243564,26.7552399496049,26.0282897127178,26.2623607460258,27.7286430903564,29.0539188716051,25.5144659836742,28.0129713232021,30.5527225690903,36.8971803901001,34.7276617575295,34.6896681042565,0.0,Social SAU
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003680800942285,0.0003520916001506,0.0003207122377375,0.0002955641728932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Social SAU
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.02,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.0,0.0,0.0,Social SAU
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Social SAU
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27781741652426,1.22601939235297,0.371434576312804,0.986131271733059,0.108629031117262,0.0982141489620211,0.160815651560801,0.314714160545589,0.113921707672392,0.131613932506136,0.0741253392837027,0.123417051309277,0.0300317553731959,0.0002351796316872,0.0003226355423608,0.0007429459553791,0.0007050395312247,0.0003313365425725,0.0002939390682853,0.0004453559824227,0.000949271942026,0.0024236698006084,0.0028375303726858,0.0174278631146006,0.0123928492501388,0.0082172983634508,0.014734458118779,0.0146806703348127,0.0201278406279042,0.0060235632469762,0.0247906447856206,0.043574825625596,0.0409824970388102,0.0613268339399046,0.185408726464598,0.499405624015724,0.385540527095584,0.569513376948117,1.58248294832042,0.635587376772059,0.407028426799208,0.460926660537202,0.781669042942032,0.458484083455425,0.849144139194786,0.987124858768295,1.27445417996708,0.0,0.0,0.0,Governance SEN
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,25.1388709166593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308691572625853,0.301084986644166,0.322063513839213,0.305689551617503,0.309635372330535,0.319854283970414,0.331014359485009,0.355188217163954,0.388424110670315,0.41785865453881,0.418753072739914,0.448318363393458,0.449820498087114,0.42995814654918,0.503818644729528,0.516326824254694,0.494469381190578,0.536334335852473,0.542081907505722,0.546632566433421,0.560744784507668,0.588029711367301,0.563383773056991,0.589383332771876,0.613587044752342,0.64679457579979,0.686906342711816,0.646584895307648,0.65339707602786,0.768574983933597,0.649800561203009,0.0,0.0,0.0,Governance SEN
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.561818681093,33.9611781974877,36.4046966268963,37.5965952146769,38.5656453147954,39.4178637047524,40.4668640009351,40.1552723027302,42.325465127799,43.2586486801625,42.4351074606257,41.4629125889796,41.1653032163216,43.6760285828798,41.1071314153905,43.2723908175344,46.2706753784597,42.4547368802661,41.7145028422045,42.8661476901036,42.0688999972515,45.1983260399716,44.0691225499403,42.8763127916763,43.0876190118697,43.1332878851186,45.8562147273466,47.4128969110396,49.4038908448439,50.2784992568349,53.2567385387544,52.1587242843231,50.7440079281585,54.0780906464892,54.652735588441,54.3748854402969,53.2808368356901,53.1478776204132,44.1155800095019,45.5224891530094,46.6560166115225,44.9076421703363,51.1733949825837,52.6924869906651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,4.09,4.13,3.78,3.87,3.79,3.72,3.88,3.92,4.59,4.68,4.79,4.51,4.07,4.15,4.19,3.93,3.65,3.48,3.66,3.51,0.0,0.0,0.0,Governance SEN
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.040675621124,271.860591196369,276.381647341943,275.942339294473,274.964034705766,273.751904724682,273.983350969247,268.316883618845,273.907470858881,273.651796701502,264.843185158515,255.50663139156,249.295594822577,255.336141894077,239.34528551744,243.346294862749,251.883799863875,232.658094960158,224.650060258143,223.778632725765,215.830748634723,223.087576246026,216.306468415801,209.212620605663,216.020376520342,215.96456485232,223.731787489398,230.886033251972,237.838664168961,247.092032624344,260.789591334377,258.503283092442,245.048734467877,255.756148111951,254.386139966286,248.482894177391,259.665688014971,264.00199984351,308.262161574196,305.762969088646,315.080833310034,304.186351203193,273.011877548901,283.29618788648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.561818681093,33.9610988105454,36.4046208063665,37.5965214285872,38.5657173610606,39.4178637047524,40.4669327585199,40.1553408980221,42.3255307380962,43.2587127468329,42.4351719821663,41.4629777277512,41.1654332028485,43.676152093725,41.1071954892036,43.2724520519341,46.3465167000292,43.121002752191,42.2994801957625,43.2566253715023,42.386595714424,45.4054069246184,44.8393004494725,44.0300134814207,45.6487035045996,45.4234485560767,47.0685397436296,48.4487856798467,49.7139554349798,50.3018117882171,53.2567385387544,52.2738162229858,51.1869554572966,54.5728908406231,55.1646554293378,54.7665233055079,53.6172628998848,53.4838507349073,44.523718193924,46.0806625101436,47.4972165002072,45.7736917019694,52.1727077058779,53.9091172097172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,2.99344825626973,-0.136235360562637,1.86447856929158,3.88392710164631,1.33218949146287,2.8767609752687,-1.21979286528493,6.2907735312989,-6.55414292250094,8.56204551455826,-0.140449439855544,6.38320891557467,-5.58324010795549,4.20077552585172,7.53566259858628,8.92050370390294,-2.68290530487465,-3.95393126013779,7.00168561322543,3.98776197168547,5.18022967002236,8.01038437134387,-5.64746028114288,3.93584244306339,3.46308446515194,3.12698554897204,6.25586340662731,-0.816575488243529,3.97378331483225,-0.746282224252312,2.65996265739379,1.32023303661357,1.36021300651346,-0.0475209486617416,5.46858485819628,2.01997720854131,3.04560103485423,5.89847931769205,6.28330825030987,3.88721095816793,4.31085146618369,0.0686965747419066,5.59395094456143,4.64329393683312,4.31023852639633,2.33077098330239,2.82711920133374,3.70316906391386,2.75210448455053,3.39088925336209,1.33409107961258,4.00299555090457,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857181878,7.4074861863013,6.20924103389086,4.61362809749708,1.3420737726679,6.53967372590319,4.15385649424151,0.0,Governance SEN
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.487,52.446,52.394,52.329,52.237,52.135,52.098,52.035,51.958,51.871,51.776,51.714,51.633,51.569,51.505,51.447,51.414,50.91,50.407,49.905,49.406,48.908,48.407,47.902,47.39,46.882,51.524,47.122,50.344,52.006,51.506,52.105,0.0,0.0,Governance SEN
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8688507080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2752494812012,0.0,0.0,0.0,41.8911514282227,0.0,0.0,48.0367813110352,0.0,51.8145484924316,0.0,43.5345001220703,0.0,0.0,0.0,51.9004211425781,0.0,0.0,0.0,56.2999992370605,0.0,0.0,Governance SEN
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854631226959763,0.852619580724938,0.847708774603694,0.847559521681742,0.844147764339229,0.835741938686255,0.867144299667674,0.846204897642268,0.818964058622737,0.849254930493691,0.876064362070083,0.831022746567302,0.778304135272249,0.736875416311116,0.774001788816968,0.778560514584533,0.783750019243767,0.744794591671697,0.757162525186498,0.752079942983325,0.758877071338736,0.755338113356136,0.723587713584354,0.724114624282652,0.709659518315559,0.701174526846659,0.724809666989258,0.719412281194235,0.701018024567591,0.712063770512202,0.715666072649749,0.0,0.0,0.0,Governance SEN
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482906943218293,0.482631077717119,0.475770373968871,0.476626346740233,0.471147988884872,0.459592200846991,0.490805961447281,0.467515037608522,0.44637184671295,0.473161539237378,0.511283456476504,0.459881348883435,0.414678819068947,0.368439073385759,0.413507712859452,0.415248882705822,0.416170717476013,0.376524447829701,0.389311005818362,0.381662124214711,0.396317706269556,0.394541135751498,0.359431110111502,0.368280167960642,0.353649814664072,0.328316572492364,0.366482021110466,0.36852795007822,0.345806463716738,0.35603294770424,0.366464533357021,0.0,0.0,0.0,Governance SEN
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.85702545264127,2.82924502581167,2.80659195567983,2.7885435634668,2.77451874345341,2.76254294926626,2.75265717146173,2.74520000530282,2.73954172267037,2.73527164370139,2.73242860245145,2.73096214480187,2.73043726362116,2.73225944588263,2.73643819171682,2.74262359838365,2.75172013872088,2.76450269874714,2.7811750847793,2.80085797874678,2.82261040707632,2.84509892595362,2.86791374464249,2.89090477219723,2.9147792559243,2.93981248960043,2.96615893180698,2.99390586159311,3.02312368970831,3.0539831461568,3.08493212016109,3.11517257641722,3.14410402590704,3.17085179053654,3.19561696436289,3.21887853952199,3.24030091291013,3.25883826268871,3.27315912770967,3.28244358968529,3.2870938012805,3.28992364379771,3.29238446767662,3.29326147174796,3.2908091279578,3.28423663190377,3.27416181625304,3.26287421623334,3.25279465580903,3.24394485834945,3.2368042081635,3.23066462253454,3.21972397928541,3.199708757977,3.16486233391785,3.14506703227923,3.15095089729545,3.15765626301929,3.16409874369089,3.17237317439776,3.17310898192517,0.0,0.0,0.0,Governance SEN
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8836536825991,46.0194202322478,46.1703640500569,46.3577669141855,46.617863627915,46.9639754763306,47.0797045212842,47.2882283475907,47.5660840676007,47.8756867235856,48.1929814351394,48.4045500947936,48.6385306074698,48.8810019652128,49.1124869483375,49.3181784677075,49.418553171394,50.3239740820734,51.2779845055817,52.2795315287365,53.3338595106551,54.4401234171113,55.6041114275426,56.8293252393182,58.1178270849273,59.4723971070295,62.6641590715468,62.3870054027591,59.4910558429288,58.0815325528666,58.081398065511,58.625749057886,59.3623473990486,0.0,Governance SEN
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65608465608466,4.54076367389061,4.27756653992395,4.33944069431051,4.20560747663551,4.06360424028269,3.90689941812136,3.71804802478699,3.61890694239291,3.57653791130186,3.30423940149626,3.276955602537,12.9158512720157,18.342644320298,14.9293286219081,12.6572327044025,11.8491184911849,8.32078313253012,9.77713874910137,10.2169349195241,10.7282184655397,10.6950174547763,9.82608695652174,10.4184217916316,10.4172274562584,10.417193426043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance SEN
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55,55.28,53.67,55.09,54.75,53.18,52.47,50.68,48.03,45.85,47.52,45.83,43.76,43.66,39.88,40.32,43.35,40.01,39.81,51.31,49.55,47.97,49.6,42.69,42.53,39.11,36.72,37.93,36.01,36.89,38.64,0.0,0.0,0.0,Governance SEN
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,29.2,25.6,25.2,23.6,21.9,20.6,21.7,0.0,0.0,0.0,0.0,Governance SEN
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59719364632946,0.515507110147488,0.683243500117136,0.393560591008055,0.961437209371406,1.33788385079965,1.35192664957938,1.08701571449297,0.95839971305371,0.507637534614337,0.391539589555611,0.513874221079614,0.608114273181678,0.497833382960649,0.315049309636,0.0,0.0,0.0,Economic SRB
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16062483522278,6.87268320914799,6.38967967248481,5.60967370180199,5.12217829429402,5.94277749881088,6.91356316539933,7.53720693250748,7.5694543090445,5.40736493987521,5.851965835527,6.15875426621388,6.64204013541213,7.1122722790218,7.70482250339903,6.81180937077875,7.15219678856123,6.97189585046777,6.77882926529294,6.4029553026053,6.4601677913651,7.08176650609841,6.36056538914641,6.48682910923473,5.4666972205331,6.39995050302429,6.60709443405954,6.7431359528992,6.61535438641515,6.62757991630233,6.71451717217514,0.0,0.0,0.0,Economic SRB
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1637266564555,25.94840243916,20.0762001461518,9.96331984589988,9.33293201921682,10.0789662088606,24.2436585035495,26.3821340518481,23.9881081412321,13.6552060070488,13.4992397761696,22.8698906131194,25.8336908209575,28.1777052195067,33.2264066779888,35.9680911375957,38.0455504337193,36.5450685130776,36.1351415980596,32.7270925376238,32.3999877781363,30.9848699025134,25.7825655312005,23.6793418351392,28.781468065094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47,8.63,8.66,8.72,8.73,7.34,7.41,6.78,6.53,6.05,6.19,6.29,5.69,5.66,5.12,5.59,5.6,5.61,5.28,5.04,5.26,0.0,0.0,0.0,Economic SRB
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598.79303981018,2201.63341160635,2020.15373460849,1714.97811426405,1565.28210301735,1808.66574509233,2175.79459355294,2299.90425855272,2302.98378182669,1686.92924951869,1826.35764771872,1994.46346758877,2119.78208027669,2223.78312087909,2424.40444439263,2159.57382899536,2300.73335349101,2248.15503566378,2289.99545864057,2070.2292793677,2141.0552050378,2237.46122357463,2020.39511454038,2080.97254489448,1859.42888765227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8189193669373,89.2464637812578,89.0350730681367,88.112443193019,87.3542772166465,87.3165076848272,87.1725162755045,89.1056065044094,89.1977539640199,83.6774848796666,84.7516116512097,85.1623048830954,86.1673276176007,88.6415995179382,90.4094024713891,89.6071103853471,90.1464364037531,89.9349705157008,90.2582792571876,87.8170257372302,86.9419506952851,89.0743095768594,87.0894081669414,88.4859248789371,83.8712616429286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26408264292986,7.2073798394178,3.3408773579261,-9.4241616060844,6.13181308953254,6.87877476506638,6.38040530400453,4.38775702299594,9.02819692829154,5.53034712145433,5.10779014122984,6.43952555416212,5.6555766215919,-2.73175198917728,0.73104455254213,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.54991253537386,2.25144856461867,0.0,Economic SRB
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Economic SRB
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.092,65.225,65.207,65.137,64.886,64.614,64.29,64.023,64.001,64.581,64.461,64.343,64.236,64.133,63.864,63.671,63.553,63.888,63.209,61.515,60.517,61.432,62.197,63.325,63.977,64.244,66.111,67.125,68.196,68.4,67.963,69.993,0.0,0.0,Economic SRB
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3972396850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9624099731445,0.0,0.0,0.0,0.0,98.8415069580078,0.0,0.0,99.4825286865234,0.0,0.0,0.0,0.0,Economic SRB
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99512766543633,1.95526296678777,1.79472136517672,1.78733165205648,1.76052691405507,1.82702779555108,1.84323059799202,1.8484104747699,1.8557100814047,1.78203862102294,1.67395677500743,1.62646697051869,1.60087888623551,1.58227723718621,1.56819672291498,1.49017549261373,1.50581236982345,1.52814679217008,1.51567500274141,1.49878377342826,1.48772144746248,1.51170764320477,1.5352714341019,1.55105695986618,1.59670604871191,1.62325886565954,1.62206686801764,1.63443729669508,1.63848065564079,1.66123874570119,1.70091188217174,0.0,0.0,0.0,Economic SRB
